"Average of Goal Score, Feedback Score, and Self Appraisal Score (out of 5)","Moyenne du score d'objectif, du score de feedback et du score d'auto-évaluation (sur 5)",
Avg Feedback Score,Score moyen des commentaires,
Avg Utilization,Utilisation moyenne,
Avg Utilization (Billed Only),Utilisation moyenne (facturée uniquement),
Backdated Leave Application is restricted. Please set the {} in {},La demande de congé antidatée est restreinte. Veuillez définir le {} dans {},
Bank,Banque,
Bank Account,Compte bancaire,
Bank Account No,N° de compte bancaire,
Bank Details,Coordonnées bancaires,
Bank Name,Nom de la banque,
Begin On (Days),Commence le (jours),
Below is the list of upcoming holidays for you:,Voici la liste de vos prochains jours fériés :,
Benefits,Avantages,
Bill Amount,Montant de la facture,
Billed Hours,Heures facturées,
Billed Hours (B),Heures facturées (F),
Birthday Reminder 🎂,Rappel d'anniversaire 🎂,
Birthdays,Anniversaires,
Body,Corps,
Branch,Agence,
Branch: {0},Agence : {0},
Bulk Leave Policy Assignment,Affectation en masse de la politique de congés,
Bulk Salary Structure Assignment,Affectation en masse de la structure de salaire,
Calculate Gratuity Amount Based On,Calculer le montant de la prime de départ en fonction de,
Cancel,Annuler,
Cancellation Queued,Annulation en file d'attente,
Cancelled,Annulé,
Cannot allocate leaves outside the allocation period {0} - {1},Impossible d'allouer des congés en dehors de la période d'allocation {0} - {1},
Cannot create Salary Slip for Employee joining after Payroll Period,Impossible de créer un bulletin de paie pour un employé embauché après la période de paie,
Cannot create Salary Slip for Employee who has left before Payroll Period,Impossible de créer un bulletin de paie pour un employé parti avant la période de paie,
Cannot create a Job Applicant against a closed Job Opening,Impossible de créer un candidat pour une offre d'emploi fermée,
Cannot mark attendance for an Inactive employee {0},Impossible de marquer la présence d'un employé inactif {0},
Cannot submit. Attendance is not marked for some employees.,Impossible de soumettre. La présence n'est pas marquée pour certains employés.,
Cannot update allocation for {0} after submission,Impossible de mettre à jour l'allocation pour {0} après soumission,
Cannot update status of Goal groups,Impossible de mettre à jour le statut des groupes d'objectifs,
Cause of Grievance,Motif du grief,
"Changing KRA in this parent goal will align all the child goals to the same KRA, if any.","La modification du DRC dans cet objectif parent alignera tous les objectifs enfants sur le même DRC, le cas échéant.",
Chart of Accounts,Plan comptable,
Chart of Cost Centers,Plan des centres de coûts,
Check Error Log {0} for more details.,Consultez le journal des erreurs {0} pour plus de détails.,
Check {0} for more details,Consultez {0} pour plus de détails,
Child nodes can only be created under 'Group' type nodes,Les nœuds enfants ne peuvent être créés que sous des nœuds de type 'Groupe',
Claims,Demandes,
Clear All,Tout effacer,
Clearance Date,Date de décharge,
Cleared,Validé,
Close,Fermer,
Closed,Fermé,
Closed On,Fermé le,
Closes On,Ferme le,
Closes on:,Ferme le :,
Closing Balance,Solde de clôture,
Collapse All,Tout réduire,
Color,Couleur,
Comments,Commentaires,
Company,Société,
Company Details,Détails de la société,
Completed,Terminé,
Completing onboarding,Finalisation de l'intégration,
Condition,Condition,
Condition & Formula,Condition et formule,
Condition and Formula Help,Aide sur les conditions et formules,
Confirm,Confirmer,
Consider Grace Period,Tenir compte de la période de grâce,
Consider Marked Attendance on Holidays,Tenir compte de la présence marquée les jours fériés,
Consider Tax Exemption Declaration,Tenir compte de la déclaration d'exonération fiscale,
Consolidate Leave Types,Consolider les types de congés,
Contact Email,E-mail du contact,
Contact Information,Coordonnées,
Contact No.,N° de contact,
Continue,Continuer,
Contract,Contrat,
Cost,Coût,
Cost Center,Centre de coûts,
Cost Centers,Centres de coûts,
Costing,Calcul des coûts,
Could not submit some Salary Slips: {},Impossible de soumettre certains bulletins de paie : {},
Could not update Goal,Impossible de mettre à jour l'objectif,
Could not update goals,Impossible de mettre à jour les objectifs,
Country,Pays,
Create,Créer,
Create Additional Salary,Créer un salaire supplémentaire,
Create Appraisals,Créer des évaluations,
Create Employee,Créer un employé,
Create Interview,Créer un entretien,
Create Job Applicant,Créer un candidat,
Create Job Opening,Créer une offre d'emploi,
Create Journal Entry,Créer une écriture de journal,
Create Payment Entry,Créer une écriture de paiement,
Creating Appraisals,Création des évaluations,
Creating {0}...,Création de {0} en cours...,
Creation Failed,Échec de la création,
Criteria,Critères,
Criteria based on which employee should be rated in Performance Feedback and Self Appraisal,Critères sur la base desquels l'employé doit être évalué dans le feedback sur la performance et l'auto-évaluation,
Currency,Devise,
Currency ,Devise,
Currency of selected Income Tax Slab should be {0} instead of {1},La devise de la tranche d'imposition sur le revenu sélectionnée doit être {0} au lieu de {1},
Current CTC,CTC actuel,
Current Employer ,Employeur actuel,
Current Job Title,Intitulé de poste actuel,
Current Month Income Tax,Impôt sur le revenu du mois en cours,
Current Slab,Tranche actuelle,
Current Work Experience,Expérience professionnelle actuelle,
"Currently, there is no {0} leave period for this date to create/update leave allocation.","Actuellement, il n'y a pas de période de congé {0} pour cette date pour créer/mettre à jour l'allocation de congés.",
Custom Range,Plage personnalisée,
Customer,Client,
Cycle Name,Nom du cycle,
Daily,Quotidien,
Dashboard,Tableau de bord,
Date of Birth,Date de naissance,
Date of Joining,Date d'embauche,
Dates & Reason,Dates et motif,
Dates Based On,Dates basées sur,
Decision Pending,Décision en attente,
Deduction Reports,Rapports de déduction,
Deduction from Salary,Déduction sur salaire,
Deductions before tax calculation,Déductions avant le calcul de l'impôt,
Default Account,Compte par défaut,
Default Base Pay,Salaire de base par défaut,
Deferred Expense Account,Compte de charges constatées d'avance,
Delete,Supprimer,
Delivery Trip,Tournée de livraison,
Department,Département,
Department Wise Openings,Ouvertures par département,
Department: {0},Département : {0},
Designation,Poste,
Designation: {0},Poste : {0},
Details,Détails,
Disable,Désactiver,
Disable Rounded Total,Désactiver le total arrondi,
"Disable {0} for the {1} component, to prevent the amount from being deducted twice, as its formula already uses a payment-days-based component.","Désactivez {0} pour le composant {1}, pour éviter que le montant ne soit déduit deux fois, car sa formule utilise déjà un composant basé sur les jours de paiement.",
Disable {0} or {1} to proceed.,Désactivez {0} ou {1} pour continuer.,
Disabled,Désactivé,
Dismiss,Rejeter,
Do you want to update the Job Applicant {0} as {1} based on this interview result?,Voulez-vous mettre à jour le candidat {0} en {1} en fonction de ce résultat d'entretien ?,
Download PDF,Télécharger en PDF,
Download Template,Télécharger le modèle,
Draft,Brouillon,
Driver,Chauffeur,
Duplicate Job Requisition,Demande de recrutement en double,
Duplicate Overwritten Salary,Salaire écrasé en double,
Duration (Days),Durée (jours),
Early Exit By,Sortie anticipée par,
Early Exits,Sorties anticipées,
Earned Leaves,Congés payés,
Earned Leaves are allocated as per the configured frequency via scheduler.,Les congés payés sont alloués selon la fréquence configurée via le planificateur.,
Earned Leaves are auto-allocated via scheduler based on the annual allocation set in the Leave Policy: {0},Les congés payés sont alloués automatiquement via le planificateur en fonction de l'allocation annuelle définie dans la politique de congés : {0},
Earned Leaves are leaves earned by an Employee after working with the company for a certain amount of time. Enabling this will allocate leaves on pro-rata basis by automatically updating Leave Allocation for leaves of this type at intervals set by 'Earned Leave Frequency.,Les congés payés sont des congés acquis par un employé après avoir travaillé pour l'entreprise pendant une certaine période. L'activation de cette option permettra d'allouer des congés au prorata en mettant à jour automatiquement l'allocation de congés pour ce type de congé à des intervalles définis par la 'Fréquence d'acquisition des congés payés'.,
Earning Salary Component is required for Employee Referral Bonus.,Le composant de salaire de revenu est requis pour la prime de cooptation.,
Earnings & Deductions,Revenus et déductions,
Edit,Modifier,
Effective From,Date d'effet,
Effective To,Date de fin d'effet,
Email Address,Adresse e-mail,
Email ID,Adresse e-mail,
Email Salary Slips,Envoyer les bulletins de paie par e-mail,
Email Template,Modèle d'e-mail,
Email sent to {0},E-mail envoyé à {0},
Employee,Employé,
Employee Advance,Avance sur salaire,
Employee Advances,Avances sur salaire,
Employee Analytics,Analyse des employés,
Employee Birthday,Anniversaire de l'employé,
Employee Cost Center,Centre de coûts de l'employé,
Employee Exit Settings,Paramètres de départ de l'employé,
Employee Exits,Départs des employés,
Employee Feedback Criteria,Critères de feedback des employés,
Employee Feedback Rating,Évaluation du feedback des employés,
Employee Grievance,Grief de l'employé,
Employee Group,Groupe d'employés,
Employee Hours Utilization Based On Timesheet,Utilisation des heures de l'employé basée sur la feuille de temps,
Employee Image,Image de l'employé,
Employee Info,Informations sur l'employé,
Employee Information,Informations sur l'employé,
Employee Leave Balance,Solde de congés de l'employé,
Employee Leave Balance Summary,Résumé du solde de congés de l'employé,
Employee Lifecycle,Cycle de vie de l'employé,
Employee Name,Nom de l'employé,
Employee Naming By,Nommage de l'employé par,
Employee Number,Numéro d'employé,
Employee Onboarding: {0} already exists for Job Applicant: {1},Intégration de l'employé : {0} existe déjà pour le candidat {1},
Employee Performance Feedback,Feedback sur la performance de l'employé,
Employee Promotion cannot be submitted before Promotion Date,La promotion de l'employé ne peut pas être soumise avant la date de promotion,
Employee Referral {0} is not applicable for referral bonus.,La cooptation {0} n'est pas éligible à la prime de parrainage.,
Employee Responsible ,Employé responsable,
Employee Retained,Employé retenu,
Employee Status,Statut de l'employé,
Employee Transfer cannot be submitted before Transfer Date,La mutation de l'employé ne peut pas être soumise avant la date de mutation,
"Employee can be named by Employee ID if you assign one, or via Naming Series. Select your preference here.","L'employé peut être nommé par son ID si vous en assignez un, ou via une série de noms. Sélectionnez votre préférence ici.",
Employee name,Nom de l'employé,
Employee records are created using the selected option,Les fiches des employés sont créées en utilisant l'option sélectionnée,
Employee was marked Absent due to missing Employee Checkins.,L'employé a été marqué comme absent en raison de pointages manquants.,
Employee was marked Absent for not meeting the working hours threshold.,L'employé a été marqué comme absent pour ne pas avoir atteint le seuil d'heures de travail.,
Employee {0} already has an Attendance Request {1} that overlaps with this period,L'employé {0} a déjà une demande de présence {1} qui chevauche cette période,
Employee {0} already has an active Shift {1}: {2} that overlaps within this period.,L'employé {0} a déjà un quart actif {1} : {2} qui chevauche cette période.,
Employee {0} has already applied for Shift {1}: {2} that overlaps within this period,L'employé {0} a déjà demandé le quart {1} : {2} qui chevauche cette période,
Employee {0} has already applied for {1} between {2} and {3} : {4},L'employé {0} a déjà demandé {1} entre le {2} et le {3} : {4},
Employee {0} not found in Training Event Participants.,L'employé {0} est introuvable dans les participants à l'événement de formation.,
Employee: {0} have to complete minimum {1} years for gratuity,Employé : {0} doit effectuer au minimum {1} an(s) pour la prime de départ,
Employees Working on a Holiday,Employés travaillant un jour férié,
Employees cannot give feedback to themselves. Use {0} instead: {1},Les employés ne peuvent pas se donner de feedback à eux-mêmes. Utilisez {0} à la place : {1},
Employees will miss holiday reminders from {} until {}. <br> Do you want to proceed with this change?,Les employés ne recevront pas de rappels de jours fériés du {} au {}. <br> Voulez-vous poursuivre cette modification ?,
Employees without Feedback: {0},Employés sans feedback : {0},
Employees without Goals: {0},Employés sans objectifs : {0},
Employment Type,Type d'emploi,
Enable Early Exit Marking,Activer le marquage de sortie anticipée,
Enable Late Entry Marking,Activer le marquage d'entrée tardive,
Enabled,Activé,
Encashment Date,Date de rachat,
Encashment Days,Jours de rachat,
Encashment Days cannot exceed {0} {1} as per Leave Type settings,Les jours de rachat ne peuvent pas dépasser {0} {1} conformément aux paramètres du type de congé,
Encashment Limit Applied,Limite de rachat appliquée,
End,Fin,
End Date,Date de fin,
End Date cannot be before Start Date,La date de fin ne peut pas être antérieure à la date de début,
End Time,Heure de fin,
End date: {0},Date de fin : {0},
Energy Point Log,Journal des points d'énergie,
Energy Point Rule,Règle des points d'énergie,
Energy Point Settings,Paramètres des points d'énergie,
Energy Points,Points d'énergie,
Enter the Standard Working Hours for a normal work day. These hours will be used in calculations of reports such as Employee Hours Utilization and Project Profitability analysis.,Saisissez les heures de travail standard pour une journée de travail normale. Ces heures seront utilisées dans les calculs de rapports tels que l'utilisation des heures des employés et l'analyse de la rentabilité des projets.,
Enter the number of leaves you want to allocate for the period.,Saisissez le nombre de congés que vous souhaitez allouer pour la période.,
Error,Erreur,
Error Log,Journal des erreurs,
Error Message,Message d'erreur,
Error in formula or condition,Erreur dans la formule ou la condition,
Error in formula or condition: {0} in Income Tax Slab,Erreur dans la formule ou la condition : {0} dans la tranche d'imposition sur le revenu,
Error while evaluating the {doctype} {doclink} at row {row_id}. <br><br> <b>Error:</b> {error} <br><br> <b>Hint:</b> {description},Erreur lors de l'évaluation de {doctype} {doclink} à la ligne {row_id}. <br><br> <b>Erreur :</b> {error} <br><br> <b>Indice :</b> {description},
Evaluation Method cannot be changed as there are existing appraisals created for this cycle,La méthode d'évaluation ne peut pas être modifiée car des évaluations existent déjà pour ce cycle,
"Everyone, let’s congratulate them on their work anniversary!","Félicitons-les pour leur anniversaire de travail !",
"Everyone, let’s congratulate {0} on their birthday.","Félicitons {0} pour son anniversaire.",
Exchange Rate,Taux de change,
Exclude Holidays,Exclure les jours fériés,
Excluded {0} Non-Encashable Leaves for {1},Exclusion de {0} congés non rachetables pour {1},
Exemption,Exonération,
Exemption Proofs,Justificatifs d'exonération,
Exit,Départ,
Exit Confirmed,Départ confirmé,
Exit Interview,Entretien de départ,
Exit Interview Pending,Entretien de départ en attente,
Exit Interview {0} already exists for Employee: {1},L'entretien de départ {0} existe déjà pour l'employé : {1},
Exit Questionnaire Notification,Notification du questionnaire de départ,
Exit Questionnaire Notification Template,Modèle de notification du questionnaire de départ,
Exit Questionnaire Pending,Questionnaire de départ en attente,
Exit Questionnaire Web Form,Formulaire web du questionnaire de départ,
Expand All,Tout développer,
Expected Average Rating,Note moyenne attendue,
Expected By,Attendu pour le,
Expected Compensation,Rémunération attendue,
Expected Skill Set,Compétences attendues,
Expected Skillset,Compétences attendues,
Expense,Dépense,
Expense Account,Compte de dépenses,
Expense Approver,Approbateur de dépenses,
Expense Claim,Note de frais,
Expense Claims,Notes de frais,
Expenses,Dépenses,
Expenses & Advances,Dépenses et avances,
Expired,Expiré,
Expired Leave(s),Congé(s) expiré(s),
Export,Exporter,
Exporting...,Exportation en cours...,
Failed,Échec,
Failed to create/submit {0} for employees:,Échec de la création/soumission de {0} pour les employés :,
Failed to download Salary Slip PDF,Échec du téléchargement du bulletin de paie en PDF,
Failed to send the Interview Reschedule notification. Please configure your email account.,Échec de l'envoi de la notification de report de l'entretien. Veuillez configurer votre compte de messagerie.,
Failed to submit some leave policy assignments:,Échec de la soumission de certaines affectations de politique de congés :,
Failed to update the Job Applicant status,Échec de la mise à jour du statut du candidat,
Failure,Échec,
Failure Details,Détails de l'échec,
Feedback,Feedback,
Feedback Count,Nombre de feedbacks,
Feedback HTML,Feedback (HTML),
Feedback Ratings,Évaluations du feedback,
Feedback Reminder Notification Template,Modèle de notification de rappel de feedback,
Feedback Score,Score du feedback,
Feedback already submitted for the Interview {0}. Please cancel the previous Interview Feedback {1} to continue.,Un feedback a déjà été soumis pour l'entretien {0}. Veuillez annuler le feedback précédent {1} pour continuer.,
Feedback cannot be recorded for an absent Employee.,Le feedback ne peut pas être enregistré pour un employé absent.,
Feedback {0} added successfully,Le feedback {0} a été ajouté avec succès,
Fetching Employees,Récupération des employés en cours,
Field Name,Nom du champ,
Filled,Rempli,
Filter Based On,Filtrer en fonction de,
Filter Employees,Filtrer les employés,
Filter List,Liste des filtres,
Filters,Filtres,
Final Decision,Décision finale,
Final Score,Score final,
First Day,Premier jour,
First Name ,Prénom,
Fiscal Year,Exercice fiscal,
Fleet Management,Gestion de flotte,
Fleet Manager,Gestionnaire de flotte,
FnF Pending,Solde de tout compte en attente,
For Designation ,Pour le poste,
"For a day of leave taken, if you still pay (say) 50% of the daily salary, then enter 0.50 in this field.","Pour un jour de congé pris, si vous payez toujours (par exemple) 50% du salaire journalier, saisissez 0,50 dans ce champ.",
Fraction of Applicable Earnings ,Fraction des revenus applicables,
Fraction of Daily Salary per Leave,Fraction du salaire journalier par jour de congé,
Fractional Cost,Coût fractionné,
Frequency,Fréquence,
Friday,Vendredi,
From,De,
From Date,Date de début,
From Date cannot be greater than To Date,La date de début ne peut pas être postérieure à la date de fin,
From Date must come before To Date,La date de début doit être antérieure à la date de fin,
From Employee,De l'employé,
From Time,Heure de début,
From User,De l'utilisateur,
"From here, you can enable encashment for the balance leaves.","D'ici, vous pouvez activer le rachat du solde de congés.",
From(Year),De (année),
Fuel Expenses,Frais de carburant,
Full Name,Nom complet,
Full and Final Asset,Actif complet et final,
Full and Final Outstanding Statement,Relevé de solde de tout compte,
Full and Final Settlement,Solde de tout compte,
Future Income Tax,Impôt sur le revenu futur,
Gender,Sexe,
General Ledger,Grand livre,
Geolocation,Géolocalisation,
Get Job Requisitions,Obtenir les demandes de recrutement,
Goal,Objectif,
Goal Completion (%),Réalisation de l'objectif (%),
Goal Score,Score de l'objectif,
Goal Score (%),Score de l'objectif (%),
Goal Score (weighted),Score de l'objectif (pondéré),
Goal progress percentage cannot be more than 100.,Le pourcentage de progression de l'objectif ne peut pas dépasser 100.,
Goal should be aligned with the same KRA as its parent goal.,L'objectif doit être aligné sur le même DRC que son objectif parent.,
Goal should be owned by the same employee as its parent goal.,L'objectif doit appartenir au même employé que son objectif parent.,
Goal should belong to the same Appraisal Cycle as its parent goal.,L'objectif doit appartenir au même cycle d'évaluation que son objectif parent.,
Goal updated successfully,Objectif mis à jour avec succès,
Goals updated successfully,Objectifs mis à jour avec succès,
Grade,Grade,
Grand Total,Total général,
Gratuity Applicable Component,Composant applicable à la prime de départ,
Gratuity Rule,Règle de la prime de départ,
Gratuity Rule Slab,Tranche de la règle de la prime de départ,
Grievance Against,Grief contre,
Grievance Against Party,Partie mise en cause,
Gross Pay (Company Currency),Salaire brut (devise de la société),
Gross Year To Date,Cumul annuel brut,
Gross Year To Date(Company Currency),Cumul annuel brut (devise de la société),
Group,Groupe,
Group By,Grouper par,
Group goal's progress is auto-calculated based on the child goals.,La progression de l'objectif du groupe est calculée automatiquement en fonction des objectifs enfants.,
HR,RH,
HR Dashboard,Tableau de bord RH,
HR Manager,Responsable RH,
HR User,Utilisateur RH,
Half Day Records,Présences d'une demi-journée,
Half Yearly,Semestriel,
Help,Aide,
Hey {}! This email is to remind you about the upcoming holidays.,Bonjour {} ! Cet e-mail pour vous rappeler les jours fériés à venir.,
Hiring Count,Nombre de recrutements,
Hold,En attente,
Holiday,Jour férié,
Holiday List,Liste des jours fériés,
Holidays,Jours fériés,
Holidays this Month.,Jours fériés ce mois-ci.,
Holidays this Week.,Jours fériés cette semaine.,
Home,Accueil,
Hour Rate,Taux horaire,
Hour Rate (Company Currency),Taux horaire (devise de la société),
Hours,Heures,
"If checked, Payroll Payable will be booked against each employee","Si coché, la paie à payer sera enregistrée pour chaque employé",
"If enabled, auto attendance will be marked on holidays if Employee Checkins exist","Si activé, la présence automatique sera marquée les jours fériés si des pointages d'employés existent",
"If enabled, deducts payment days for absent attendance on holidays. By default, holidays are considered as paid","Si activé, déduit les jours de paiement pour les absences les jours fériés. Par défaut, les jours fériés sont considérés comme payés",
"If enabled, the component will be considered as a tax component and the amount will be auto-calculated as per the configured income tax slabs","Si activé, le composant sera considéré comme un composant fiscal et le montant sera calculé automatiquement selon les tranches d'imposition sur le revenu configurées",
"If enabled, the component will be considered in the Income Tax Deductions report","Si activé, le composant sera pris en compte dans le rapport des déductions de l'impôt sur le revenu",
"If enabled, the component will not be displayed in the salary slip if the amount is zero","Si activé, le composant ne sera pas affiché dans le bulletin de paie si le montant est nul",
"If enabled, the value specified or calculated in this component will not contribute to the earnings or deductions. However, it's value can be referenced by other components that can be added or deducted. ","Si cette option est activée, la valeur spécifiée ou calculée dans ce composant ne contribuera pas aux revenus ou aux déductions. Cependant, sa valeur peut être référencée par d'autres composants qui peuvent être ajoutés ou déduits.",
"If enabled, total no. of working days will include holidays, and this will reduce the value of Salary Per Day","Si cette option est activée, le nombre total de jours ouvrables inclura les jours fériés, ce qui réduira la valeur du salaire journalier",
"If set, the job opening will be closed automatically after this date","Si cette option est activée, l'offre d'emploi sera automatiquement fermée après cette date",
"If you are using loans in salary slips, please install the {0} app from Frappe Cloud Marketplace or GitHub to continue using loan integration with payroll.","Si vous utilisez des prêts dans les bulletins de paie, veuillez installer l'application {0} depuis la Marketplace Frappe Cloud ou GitHub pour continuer à utiliser l'intégration des prêts avec la paie.",
Import Log,Journal d'importation,
Import Successful,Importation réussie,
In Process,En cours,
In Progress,En cours,
"In case of any error during this background process, the system will add a comment about the error on this Payroll Entry and revert to the Submitted status","En cas d'erreur lors de ce processus d'arrière-plan, le système ajoutera un commentaire sur l'erreur dans cette saisie de paie et reviendra au statut Soumis",
Inactive,Inactif,
Incentive,Prime,
Incentives,Primes,
Income Source,Source de revenu,
Income Tax Breakup,Répartition de l'impôt sur le revenu,
Income Tax Computation,Calcul de l'impôt sur le revenu,
Income Tax Deducted Till Date,Impôt sur le revenu déduit à ce jour,
Income from Other Sources,Revenus d'autres sources,
Incorrect Weightage Allocation,Allocation de pondération incorrecte,
"Indicates the number of leaves that cannot be encashed from the leave balance. E.g. with a leave balance of 10 and 4 Non-Encashable Leaves, you can encash 6, while the remaining 4 can be carried forward or expired","Indique le nombre de congés qui ne peuvent pas être rachetés à partir du solde de congés. Par exemple, avec un solde de 10 congés et 4 congés non rachetables, vous pouvez en racheter 6, tandis que les 4 restants peuvent être reportés ou expireront.",
Insufficient Balance,Solde insuffisant,
Insufficient leave balance for Leave Type {0},Solde de congés insuffisant pour le type de congé {0},
Interest,Intérêt,
Interest Income Account,Compte de produits d'intérêts,
Interview Detail,Détail de l'entretien,
Interview Details,Détails de l'entretien,
Interview Feedback Reminder,Rappel de feedback d'entretien,
Interview Feedback {0} submitted successfully,Feedback d'entretien {0} soumis avec succès,
Interview Not Rescheduled,Entretien non reporté,
Interview Reminder,Rappel d'entretien,
Interview Reminder Notification Template,Modèle de notification de rappel d'entretien,
Interview Rescheduled successfully,L'entretien a été reporté avec succès,
Interview Round {0} is only applicable for the Designation {1},La série d'entretiens {0} ne s'applique qu'au poste {1},
Interview Round {0} is only for Designation {1}. Job Applicant has applied for the role {2},La série d'entretiens {0} est uniquement pour le poste {1}. Le candidat a postulé pour le rôle {2},
Interview Status,Statut de l'entretien,
Interview Summary,Résumé de l'entretien,
Interview: {0} Rescheduled,Entretien : {0} reporté,
Invalid,Invalide,
Invalid Payroll Payable Account. The account currency must be {0} or {1},Compte de paie à payer invalide. La devise du compte doit être {0} ou {1},
Investigated,Enquête en cours,
Investigation Details,Détails de l'enquête,
Is Active,Est actif,
Is Applicable for Referral Bonus,Est applicable pour la prime de cooptation,
Is Compensatory Leave,Est un congé compensatoire,
Is Default,Est par défaut,
Is Group,Est un groupe,
Is Mandatory,Est obligatoire,
Is Paid,Est payé,
Is Partially Paid Leave,Est un congé partiellement payé,
Is Recurring Additional Salary,Est un salaire supplémentaire récurrent,
Job Applicant,Candidat,
Job Applicant {0} created successfully.,Le candidat {0} a été créé avec succès.,
Job Applicants are not allowed to appear twice for the same Interview round. Interview {0} already scheduled for Job Applicant {1},Les candidats ne sont pas autorisés à se présenter deux fois pour la même série d'entretiens. L'entretien {0} est déjà programmé pour le candidat {1},
Job Application Route,Parcours de la candidature,
Job Offer Term Template,Modèle de conditions de l'offre d'emploi,
Job Opening Associated,Offre d'emploi associée,
Job Openings,Offres d'emploi,
Job Openings for the designation {0} are already open or the hiring is complete as per the Staffing Plan {1},Les offres d'emploi pour le poste {0} sont déjà ouvertes ou le recrutement est terminé conformément au plan de recrutement {1},
Job Requisition,Demande de recrutement,
Job Requisition {0} has been associated with Job Opening {1},La demande de recrutement {0} a été associée à l'offre d'emploi {1},
Job Title,Intitulé de poste,
Journal Entry,Écriture de journal,
Journey,Parcours,
KRA Evaluation Method,Méthode d'évaluation des DRC,
KRA updated for all child goals.,DRC mis à jour pour tous les objectifs enfants.,
KRA vs Goals,DRC vs Objectifs,
Key Reports,Rapports clés,
Key Result Area,Domaine de résultat clé,
Last Day,Dernier jour,
Last Name,Nom de famille,
Last Odometer Value ,Dernier relevé du compteur kilométrique,
Late Entries,Entrées tardives,
Late Entry & Early Exit Settings for Auto Attendance,Paramètres d'entrée tardive et de sortie anticipée pour la présence automatique,
Late Entry By,Entrée tardive par,
Leave Application period cannot be across two non-consecutive leave allocations {0} and {1}.,La période de la demande de congé ne peut pas s'étendre sur deux allocations de congés non consécutives {0} et {1}.,
Leave Approver,Approbateur de congés,
Leave Block List,Liste de blocage des congés,
Leave Details,Détails du congé,
Leave Policy Assignment,Affectation de la politique de congés,
Leave Policy Assignment Overlap,Chevauchement d'affectation de politique de congés,
Leave Policy: {0} already assigned for Employee {1} for period {2} to {3},La politique de congés {0} est déjà affectée à l'employé {1} pour la période du {2} au {3},
Leave Type can either be compensatory or earned leave.,Le type de congé peut être soit compensatoire, soit un congé payé.,
Leave Type can either be without pay or partial pay,Le type de congé peut être sans solde ou partiellement payé,
Leave allocation {0} is linked with the Leave Application {1},L'allocation de congés {0} est liée à la demande de congé {1},
Leave already have been assigned for this Leave Policy Assignment,Un congé a déjà été attribué pour cette affectation de politique de congés,
Leave and Expense Claim Settings,Paramètres des congés et des notes de frais,
Leave of type {0} cannot be longer than {1}.,Un congé de type {0} ne peut pas durer plus de {1} jour(s).,
Leave(s) Expired,Congé(s) expiré(s),
Leave(s) Pending Approval,Congé(s) en attente d'approbation,
Leave(s) Taken,Congé(s) pris,
Leaves & Holidays,Congés et jours fériés,
Leaves Pending Approval,Congés en attente d'approbation,
Leaves for the Leave Type {0} won't be carry-forwarded since carry-forwarding is disabled.,Les congés du type {0} ne seront pas reportés car le report est désactivé.,
Left,Parti,
Left,Parti,Employé
Letter Head,En-tête,
Level,Niveau,
License Plate,Plaque d'immatriculation,
Link the cycle and tag KRA to your goal to update the appraisal's goal score based on the goal progress,Liez le cycle et marquez le DRC à votre objectif pour mettre à jour le score de l'objectif de l'évaluation en fonction de sa progression,
Linked Project {} and Tasks deleted.,Le projet {} et les tâches liées ont été supprimés.,
Loan,Prêt,
Loan Account,Compte de prêt,
Loan Product,Produit de prêt,
Loan Repayment,Remboursement du prêt,
Loan cannot be repayed from salary for Employee {0} because salary is processed in currency {1},Le prêt ne peut pas être remboursé à partir du salaire de l'employé {0} car le salaire est traité dans la devise {1},
Location,Lieu,
Location Name,Nom du lieu,
Login,Connexion,
Lower Range,Portée inférieure,
Make,Faire,
Make Bank Entry,Créer une écriture bancaire,
Mandatory,Obligatoire,
Mandatory fields required in {0},Champs obligatoires requis dans {0},
Manual,Manuel,
Manual Rating,Note manuelle,
Mark Auto Attendance on Holidays,Marquer la présence automatique sur les jours fériés,
Mark as Completed,Marquer comme terminé,
Mark as In Progress,Marquer comme en cours,
Mark as {0},Marquer comme {0},
Mark attendance as {0} for {1} on selected dates?,Marquer la présence comme {0} pour {1} aux dates sélectionnées ?,
Mark {0} as Completed?,Marquer {0} comme terminé ?,
Mark {0} {1} as {2}?,Marquer {0} {1} comme {2} ?,
Marking Attendance,Marquer la présence,
Masters,Référentiels,
Maximum Consecutive Leaves Allowed,Maximum de congés consécutifs autorisés,
Maximum Consecutive Leaves Exceeded,Maximum de congés consécutifs dépassé,
Maximum Encashable Leaves,Maximum de congés rachetables,
Maximum benefit of employee {0} exceeds {1} by the sum {2} of benefit application pro-rata component amount and previous claimed amount,Le montant maximum des avantages de l'employé {0} dépasse {1} de la somme {2} du montant au prorata de la demande d'avantage et du montant précédemment réclamé,
Maximum benefit of employee {0} exceeds {1} by the sum {2} of previous claimed amount,Le montant maximum des avantages de l'employé {0} dépasse {1} de la somme {2} du montant précédemment réclamé,
Maximum encashable leaves for {0} are {1},Le nombre maximum de congés rachetables pour {0} est de {1},
Minimum Year for Gratuity,Années minimum pour la prime de départ,
Missing Fields,Champs manquants,
Missing Relieving Date,Date de départ manquante,
Mode Of Payment,Mode de paiement,
Mode of Payment,Mode de paiement,
Model,Modèle,
Monday,Lundi,
Month,Mois,
Month To Date,Mois à ce jour,
Month To Date(Company Currency),Du mois à la date (devise de la société),
Monthly,Mensuel,
